"name","main_img","images","description","cat"
"Máy xông hơi khô EOS EURO công suất 10,5Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS EURO công suất 10,5Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-EURO-cong-suat-10,5Kw-1.jpg","Mã: EOS EURO

Công suất: 40,5 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 610 – 460 – 350mm

Nguồn điện: 1p 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS EURO công suất 12Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS EURO công suất 12Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-EURO-cong-suat-12Kw-1.jpg","Mã: EOS EURO

Công suất: 12 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 610 – 460 – 350mm

Nguồn điện: 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS EURO công suất 6Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS EURO công suất 6Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-EURO-cong-suat-6Kw-1.jpg","Mã: EOS EURO

Công suất: 6 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 610 – 460 – 350mm

Nguồn điện: 1p 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS EURO công suất 9Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS EURO công suất 9Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-EURO-cong-suat-9Kw-1.jpg","Mã: EOS EURO

Công suất: 9 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 610 – 460 – 350mm

Nguồn điện: 1p 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS Filius W công suất 6Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS Filius W công suất 6Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Filius-W-cong-suat-6Kw-1.jpg","Mã: EOS FILIUS W

Công suất: 6 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 570 – 400 – 240mm

Nguồn điện: 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS Moment W công suất 6Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS Moment W công suất 6Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Moment-W-cong-suat-6Kw-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Moment-W-cong-suat-6Kw-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Moment-W-cong-suat-6Kw-3.jpg","Mã: EOS MOMENT W

Công suất: 6 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 640 – 440 – 330mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS Moment W công suất 9Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS Moment W công suất 9Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Moment-W-cong-suat-9Kw-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Moment-W-cong-suat-9Kw-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Moment-W-cong-suat-9Kw-3.jpg","Mã: EOS MOMENT W

Công suất: 9 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 640 – 440 – 330mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS Thermat W công suất 6Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS Thermat W công suất 6Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Thermat-W-cong-suat-6Kw-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Thermat-W-cong-suat-6Kw-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Thermat-W-cong-suat-6Kw-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Thermat-W-cong-suat-6Kw-4.jpg","Mã: EOS THERMAT W

Công suất: 6 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 580 – 375 – 380mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS Thermat W công suất 9Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS Thermat W công suất 9Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Thermat-W-cong-suat-9Kw-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Thermat-W-cong-suat-9Kw-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Thermat-W-cong-suat-9Kw-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-Thermat-W-cong-suat-9Kw-4.jpg","Mã: EOS THERMAT W

Công suất: 9 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 580 – 375 – 380mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS ThermoTec S công suất 6Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS ThermoTec S công suất 6Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-S-cong-suat-6Kw-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-S-cong-suat-6Kw-2.jpg","Mã: EOS THERMO TEC S

Công suất: 6 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 780 – 375 – 380mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS ThermoTec S công suất 9Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS ThermoTec S công suất 9Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-S-cong-suat-9Kw-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-S-cong-suat-9Kw-2.jpg","Mã: EOS THERMO TEC S

Công suất: 9 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 780 – 375 – 380mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS ThermoTec W công suất 6Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS ThermoTec W công suất 6Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-W-cong-suat-6Kw-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-W-cong-suat-6Kw-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-W-cong-suat-6Kw-3.jpg","Mã: EOS THERMO TEC W

Công suất: 6 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 600 – 375 – 380mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô EOS ThermoTec W công suất 9Kw","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô EOS ThermoTec W công suất 9Kw-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-W-cong-suat-9Kw-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-W-cong-suat-9Kw-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-EOS-ThermoTec-W-cong-suat-9Kw-3.jpg","Mã: EOS THERMO TEC W

Công suất: 9 KW

Xuất xứ: EOS

Sản xuất: Liên Bang Đức

Kích thước máy: 600 – 375 – 380mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-eos"
"Máy xông hơi khô HARVIA HCB165-AT","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HCB165-AT-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HCB165-AT-1.jpg","Mã: HCB165-AT

Công suất: 16.5 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 435mm x 470mm x 640mm

Nguồn điện: 3P 380V

Bảng điều khiển: Điện tử cảm ứng

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HCB165-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HCB165-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HCB165-Z-1.jpg","Mã: HCB165-Z

Công suất: 16.5 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 435mm x 470mm x 640mm

Nguồn điện: 3P 380V

Bảng điều khiển: Điện tử cảm ứng

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HSWE60-AT","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HSWE60-AT-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE60-AT-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE60-AT-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE60-AT-3.jpg","Mã: HSWE60-AT

Công suất: 6 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 700mm x 380mm x 260mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HSWE60-OL","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HSWE60-OL-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE60-OL-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE60-OL-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE60-OL-3.jpg","Mã: HSWE60-OL

Công suất: 6 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 700mm x 380mm x 260mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HSWE60-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HSWE60-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE60-Z-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE60-Z-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE60-Z-3.jpg","Mã: HSWE60-Z

Công suất: 6 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 700mm x 380mm x 260mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HSWE90-AT","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HSWE90-AT-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE90-AT-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE90-AT-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE90-AT-3.jpg","Mã: HSWE90-AT

Công suất: 9 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 700mm x 380mm x 260mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HSWE90-OL","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HSWE90-OL-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE90-OL-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE90-OL-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE90-OL-3.jpg","Mã: HSWE90-OL

Công suất: 9 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 700mm x 380mm x 260mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HSWE90-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HSWE90-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE90-Z-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE90-Z-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HSWE90-Z-3.jpg","Mã: HSWE90-Z

Công suất: 9 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 700mm x 380mm x 260mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HTRCE70-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HTRCE70-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HTRCE70-Z-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HTRCE70-Z-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HTRCE70-Z-3.jpg","Mã: HTRCE70-Z

Công suất: 6.8 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 1100mm x 330mm x 330mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HTRCE90-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HTRCE90-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HTRCE90-Z-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HTRCE90-Z-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HTRCE90-Z-3.jpg","Mã: HTRCE90-Z

Công suất: 9 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 1100mm x 330mm x 330mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HTRTE70-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HTRTE70-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HTRTE70-Z-1.jpg","Mã: HTRTE70-Z

Công suất: 6.8 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 1076mm x 364mm x 364mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA HTRTE90-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA HTRTE90-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-HTRTE90-Z-1.jpg","Mã: HTRTE90-Z

Công suất: 9 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 1076mm x 364mm x 364mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA Legend HPOE110","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA Legend HPOE110-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE110-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE110-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE110-3.jpg","Mã: HPOE110

Công suất: 10.8 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 1080mm x 325mm x 325mm

Nguồn điện: 3P 380V

Không bao gồm vành đai bảo vệ

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA Legend HPOE110XW","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA Legend HPOE110XW-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE110XW-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE110XW-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE110XW-3.jpg","Mã: HPOE110XW

Công suất: 10.8 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 1080mm x 325mm x 325mm

Nguồn điện: 3P 380V

Không bao gồm vành đai bảo vệ

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA Legend HPOE70","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA Legend HPOE70-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE70-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE70-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE70-3.jpg","Mã: HPOE70

Công suất: 6.8 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 1080mm x 325mm x 325mm

Nguồn điện: 1P 220V / 3P 380V

Không bao gồm vành đai bảo vệ

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA Legend HPOE70XW","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA Legend HPOE70XW-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE70XW-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE70XW-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Legend-HPOE70XW-3.jpg","Mã: HPOE70XW

Công suất: 6.8 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 1080mm x 325mm x 325mm

Nguồn điện: 1P 220V / 3P 380V

Không bao gồm vành đai bảo vệ

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA Spirit HSPE60","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA Spirit HSPE60-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE60-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE60-2.jpg","Mã: HSPE60

Công suất: 6 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 687mm x 385mm x 334mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
