"name","main_img","images","description","cat"
"DR-0119","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0119-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0119-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0119-2.jpg","Tên sản phẩm: Bồn tắm Massage DR-0119
Màu sắc: Trắng
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1880x1250x700mm

Thông số kỹ thuật:

1. Bảng điều khiển máy tính
2. Bơm nước 1×1.5HP
3. Hệ thống  vòi massage  26 cái
4. Sục  khí: 24 chiếc & 4 chiếc có ánh sáng (300W)
5. Hệ thống đèn  LED  7 màu 20 cái
6. Sen, vòi chất liệu đồng mạ Chrome
7. Nghe nhạc bluetooth
8. Máy sưởi (máy ra nhiệt) 1,5KW tùy chọn","bon-suc-massage-drw"
"DR-0162","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0162-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0162-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0162-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0162-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0162-4.jpg","Tên sản phẩm: Bồn tắm Massage DR-0162
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1700x900x680mm

Thông số kỹ thuật:

1. Hệ thống điều khiển cảm ứng với bluetooth và Ozone
2. Bơm massage 2.0HP có vòi massage 23 cái
3. Sục khí 300W có 22 cái vòi sục khí, 4 cái ánh sáng
4. Thác nước, có 16 đèn Led xung quanh bên trong
5. Yếm 3 mặt có dải đèn Led
6. Sen, vòi chất liệu đồng mạ Chrome
7. 2 gối đầu
8. Máy sưởi (máy ra nhiệt) 1,5KW

 ","bon-suc-massage-drw"
"DR-0225","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0225-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0225-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0225-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0225-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0225-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0225-5.jpg","Tên sản phẩm: Bồn tắm Massage DR-0225
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1400x700x620mm/1500x750x620mm/1500x750x620mm
1600x750x620mm/1700x800x620mm/1800x800x620mm

 

Thông số kỹ thuật:
1. Điều khiển cơ
2. Bơm nước 1×1,0 HP để massage nước
3. Vòi massage 10 cái
4. Đèn Led đổi màu 1 cái
5. Sen, vòi chất liệu đồng mạ Chrome","bon-suc-massage-drw"
"DR-0274","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0274-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0274-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0274-2.jpg","Tên sản phẩm: Bồn tắm DR-0274
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 5 năm
Kích thước: 1720x870x600mm

Thông số kỹ thuật:

1. Hệ thống điều khiển bằng công tắc cơ
2. Bơm nước 1×1,5HP để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 12 cái.
4. Sục  khí: 8 cái có led đổi màu 1 cái.
5. Sen, vòi chất liệu đồng mạ Chrome.","bon-suc-massage-drw"
"DR-0280","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-10.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-11.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-7.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-8.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0280-9.jpg","Tên sản phẩm: Bồn tắm massage DR-0280

Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước: 1700x1700x770mm

Thông số kỹ thuật:

Bảng điều khiển chức năng
Bơm sục massage 1x2HP với 12 vòi phun
Bơm sục khí 200W với 9 vòi phun có đèn LED đổi mầu
Thác nước quang bồn
Sen, vòi chất liệu đồng mạ Chrome.
Tùy chọn; Nghe nhạc Bluetooth, máy giữ nhiệt","bon-suc-massage-drw"
"DR-0281","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0281-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0281-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0281-2.jpg","Tên sản phẩm: Bồn tắm massage DR-0281
Màu sắc: Ngọc trai
Chất liệu: Pearl / Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước: 1850x1200x600mm

Thông số kỹ thuật:

Điều khiển cơ
Bơm nước 1×1.5HP để massage nước, 1 máy bơm 300W để tắm không khí
Hệ thống vòi massage 6 cái.
Sục  khí: 10 cái có ánh sáng.
Sen, vòi có đèn chất liệu đồng mạ Chrome.
Tùy chọn: Bluetooth, máy ra nhiệt…

Sơ đồ kỹ thuật","bon-suc-massage-drw"
"DR-0282","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0282-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0282-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0282-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0282-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0282-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0282-5.jpg","Tên sản phẩm: Bồn tắm Massage DR-0282
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1800x1800x690mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 1×1,5 HP có 14 vòi massage
3. Bơm sục khí 300W có 12 vòi.
4. Sen vòi chất liệu đồng mạ Chrome.
5. Có đèn Led đổi màu
6. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-0283","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0283-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0283-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0283-2.jpg","Tên sản phẩm: Bồn tắm massage DR-0283
Màu sắc: Ngọc trai
Chất liệu: Pearl / Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước: 1700x750x620mm

Thông số kỹ thuật:

Điều khiển cơ
Bơm nước 1×1.0HP để massage nước, 1 máy bơm 300W để tắm không khí
Hệ thống vòi massage 6 cái.
Sục  khí: 10 cái có ánh sáng.
Sen, vòi có đèn chất liệu đồng mạ Chrome.
Tùy chọn: Bluetooth, máy ra nhiệt…

Sơ đồ kỹ thuật","bon-suc-massage-drw"
"DR-0284","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0284-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0284-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0284-2.jpg","Tên sản phẩm: Bồn tắm Massage DR-0284
Chất liệu: Acrylic/Ngọc trai 
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1200X1200X650mm/1300x1300x650mm
                    1400x1400x650mm/1500x1500x650mm

Thông số kỹ thuật:

1. Điều khiển cơ
2. Bơm nước 1×1,2 HP để massage nước, 1 máy bơm 300W để tắm không khí
3. Vòi massage 6 cái.
4. Sục  khí: 10 cái có ánh sáng.
5. Sen, vòi chất liệu đồng mạ Chrome","bon-suc-massage-drw"
"DR-0470","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0470-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0470-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0470-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0470-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0470-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0470-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0470-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0470-7.jpg","Tên sản phẩm: Bồn tắm massage DR-0470

Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước: 1800x900x650mm

Thông số kỹ thuật:

Điều khiển chức năng
Bơm sục massage 1x1HP với 12 vòi phun
Đèn Led đổi màu, gối đầu 1 cái
Sen, vòi chất liệu đồng mạ Chrome.
Tùy chọn; Nghe nhạc Bluetooth, Sục khí","bon-suc-massage-drw"
"DR-0471","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0471-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0471-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0471-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0471-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0471-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0471-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0471-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0471-7.jpg","Tên sản phẩm: Bồn tắm massage DR-0471

Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước: 1800x900x650mm

Thông số kỹ thuật:

Điều khiển chức năng
Bơm sục massage 1x15HP với 20 vòi phun
Bơm sục khí 300W với 10 vòi phun có đèn Led
Sen, vòi chất liệu đồng mạ Chrome và gối đầu 1 cái
Tùy chọn; Nghe nhạc Bluetooth, máy giữ ấm","bon-suc-massage-drw"
"DR-0509","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0509-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0509-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0509-2.jpg","Tên sản phẩm: Bồn tắm Massage DR-0509
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1850x950x600mm

Thông số kỹ thuật:

1. Hệ thống điều khiển tùy chọn
2. Bơm nước 1×1.0 HP  để massage
3. Sục  khí: tùy chọn
4. Đèn mầu bên trong
5. Tùy chọn: Bluetooth và Ozone, Máy sưởi (máy ra nhiệt), màu bồn","bon-suc-massage-drw"
"DR-0601","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0601-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0601-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0601-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0601-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0601-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0601-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0601-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0601-7.jpg","Tên sản phẩm: Bồn Massage freestanding DR-0601
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1600x800x600mm/1700x800x600mm/1800x800x600mm

Thông số kỹ thuật:

Hệ thống điều khiển cảm ứng tùy chọn: B6S, B6SII
Bơm massage 1×1.5 HP với 17 vòi phun
Đèn mầu bên trong
Hệ thống khử trùng siêu vệ sinh
Sen vòi tùy chọn

File PDF; DR0601-B6SII

File PDF; DR0601-B6S","bon-suc-massage-drw"
"DR-0602","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0602-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0602-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0602-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0602-3.jpg","Tên sản phẩm: Bồn Massage freestanding DR-0602
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1700x800x600mm

Thông số kỹ thuật:

Hệ thống điều khiển cảm ứng tùy chọn: B6S, B6SII
Bơm massage 1×1.0 HP với 17 vòi phun
Đèn mầu bên trong
Hệ thống khử trùng siêu vệ sinh
Sen vòi tùy chọn

File PDF; DR0602R-B6SⅡ

File PDF; DR0602R-B6S","bon-suc-massage-drw"
"DR-0625","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-10.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-7.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-8.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0625-9.jpg","Tên sản phẩm: Bồn tắm Massage DR-0625
Màu sắc: Trắng sứ
Chất liệu: Acrylic
Bảo hành: 60 tháng
Kích thước: 1900x1300x630mm/1800x1200x630mm

Thông số kỹ thuật:

1. Hệ thống điều khiển cảm ứng với bluetooth và Ozone
2. Bơm massage 1.5HP có vòi massage 36 cái
3. Bơm sục khí 300W có vòi massage 28 cái
4. Có dải đèn Led 4 mặt bên trong, thác nước 1 bên bồn có Led
5. Yếm 3 mặt có dải đèn Led ở mặt trước
6. 4 gối đầu, sen vòi đồng mạ Crom
7. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-0630","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-10.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-11.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-12.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-13.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-14.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-15.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-16.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-17.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-7.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-8.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0630-9.jpg","Tên sản phẩm: Bồn tắm Massage DR-0630
Màu sắc: Trắng sứ
Chất liệu: Acrylic
Bảo hành: 60 tháng
Kích thước: 1900x900x630mm/1800x800x630mm/1700x800x630mm

Thông số kỹ thuật:

1. Hệ thống điều khiển cảm ứng với bluetooth và Ozone
2. Bơm massage 1.5HP có vòi massage 22 cái
3. Bơm sục khí 300W có vòi massage 16 cái
4. Có dải đèn Led 4 mặt bên trong, thác nước 1 bên bồn có Led
5. Yếm 3 mặt có dải đèn Led ở mặt trước
6. 2 gối đầu, sen vòi đồng mạ Crom
7. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-0637","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-10.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-7.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-8.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0637-9.jpg","Tên sản phẩm: Bồn tắm Massage DR-0637
Màu sắc: Trắng sứ
Chất liệu: Acrylic
Bảo hành: 60 tháng
Kích thước: 1900x1300x630mm/1800x1200x630mm

Thông số kỹ thuật:

1. Hệ thống điều cảm ứng với bluetooth và Ozone
2. Bơm massage 1.5HP có vòi massage 30 cái
3. Bơm sục khí 300W có vòi massage 36 cái (12 cái có đèn Led)
4. Thác nước 1 bên bồn có Led bên trong
5. Yếm 3 mặt có dải đèn Led ở yếm
6. 2 gối đầu, sen vòi đồng mạ Crom
7. Máy sưởi (máy ra nhiệt) 1,5KW

Màu sắc tùy chọn:","bon-suc-massage-drw"
"DR-0640","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0640-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0640-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0640-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0640-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0640-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0640-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0640-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-0640-7.jpg","Tên sản phẩm: Bồn tắm Massage DR-0640
Màu sắc: Tùy chọn
Chất liệu: Acrylic
Bảo hành: 60 tháng
Kích thước: 1850x1200x650mm

Thông số kỹ thuật:

1. Hệ thống điều khiển cảm ứng với bluetooth và Ozone
2. Bơm massage 1.5HP có vòi massage 23 cái
3. Bơm sục khí 300W có vòi massage 30 cái (10 cái có đèn Led)
4. Thác gáy 2 bền gối đầu
5. Yếm 3 mặt có dải đèn Led ở yếm
6. 2 gối đầu, sen vòi đồng mạ Crom
7. Máy ra nhiệt 1,5KW

Màu sắc tùy chọn:","bon-suc-massage-drw"
"DR-1102","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1102-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1102-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1102-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1102-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1102-4.jpg","Tên sản phẩm: Bồn tắm Massage DR-1102
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1800x1000x710mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 1×1,5 HP + 1×1,0 HP  để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 28 cái.
4. Sục  khí: 18 cái, 4 cái có ánh sáng.
5. 16 chiếc đèn mầu bên trong
6. Sen, vòi chất liệu đồng mạ Chrome.
7. Thác nước 1x80cm, 2 gối màu trắng có thác ở cổ, 2 yếm có dải đèn Led, đá trang trí trên mặt để đồ.
8. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-1103","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1103-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1103-1.jpg","Tên sản phẩm: Bồn tắm Massage DR-1103
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1800x1000x710mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 1×1,5 HP + 1×1,0 HP  để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 30 cái.
4. Sục  khí: 16 cái, 6 cái có ánh sáng.
5. 16 chiếc đèn mầu bên trong
6. Sen, vòi chất liệu đồng mạ Chrome.
7. Thác nước 1x80cm, 1 gối,3 yếm có dải đèn Led.
8. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-1105","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1105-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1105-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1105-2.jpg","Tên sản phẩm: Bồn tắm Massage DR-1105
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1700x750x620mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 1×2,0 HP  để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 25 cái.
4. Sục  khí: 14 cái, 4 cái có ánh sáng.
5. 16 chiếc đèn mầu bên trong
6. Sen, vòi chất liệu đồng mạ Chrome.
7. Thác nước 1x80cm, gối màu xám có thác ở cổ, 2 yếm có dải đèn Led.
8. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-1112","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1112-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1112-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1112-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1112-3.jpg","Tên sản phẩm: Bồn tắm Massage DR-1112
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1800x900x630mm/1700x860x630mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 2×1,0 HP  để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 24 cái.
4. Sục  khí: 16 cái, 4 cái có ánh sáng.
5. 16 chiếc đèn mầu bên trong
6. Sen, vòi chất liệu đồng mạ Chrome.
7. Thác nước 2x80cm, 2 thác cổ có đèn, 2 gối trắng, 3 yếm có 2 dải đèn Led.
8. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-1119","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-10.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-11.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-12.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-13.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-14.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-7.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-8.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1119-9.jpg","Tên sản phẩm: Bồn tắm Massage DR-1119
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1700x830x600mm/1600x830x600mm/ 1500x830x600mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 1×1,5 HP để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 18 cái.
4. Sục  khí: 11 cái, 3 cái có ánh sáng.
5. 14 chiếc đèn mầu bên trong
6. Sen, vòi chất liệu đồng mạ Chrome có đèn
7. Thác nước ở cổ và thân bồn có đèn, 2 gối trắng,3 yếm có đèn xanh.
8. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-1208","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1208-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1208-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1208-2.jpg","Tên sản phẩm: Bồn tắm Massage DR-1208
Màu sắc: cafe
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1700x1700x680mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm massage 2×1.0HP
3. Hệ thống vòi massage 60 cái, 16 máy bay phản lực có đèn led
4. Sục khí: 21 chiếc có ánh sáng (300W)
5. Yếm có đèn màu 
6. Sen, vòi chất liệu đồng mạ Chrome
7. 2 gối đầu
8. Máy sưởi (máy ra nhiệt) 1,5KW ","bon-suc-massage-drw"
"DR-1216","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1216-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1216-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1216-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1216-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1216-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1216-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1216-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1216-7.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1216-8.jpg","Tên sản phẩm: Bồn tắm Massage DR-1216
Chất liệu: Acrylic 
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 2400x1500x800mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 2×1,5 HP để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 40 cái.
4. Sục  khí: 40 cái, 16 cái có ánh sáng.
5. 34 chiếc đèn mầu bên trong
6. Sen, vòi chất liệu đồng mạ Chrome
7. 4 Cổ thác nước có đèn, 2 gối trắng
8. 3 yếm có dải đèn Led chạy xung quang.
9. Máy sưởi (máy ra nhiệt) 1,5KW ","bon-suc-massage-drw"
