"name","main_img","images","description","cat"
"DR-S3844","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3844-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3844-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3844
2.Chất liệu: Acrylic
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1350x1350x2180mm
Thông số kỹ thuật:
1.Xông hơi + Vòi hoa sen + Bể sục + ánh sáng + Âm nhạc
2.Bể sục 2 nước và đèn LED cho bồn tắm dưới cùng
3.Bảng điều khiển 3 chạm với đèn, điều chỉnh thời gian & nhiệt độ, FM, Quạt, loa
4.Tay sen, vòi sen, đèn trên.
5.Massage lưng
6.Ổ cắm hơi, thanh treo khăn, kệ, gối
7.Tùy chọn ： WIFI TV, Bluetooth, Ozone, Bong bóng, lò sưởi","phong-xong-hoi-nhap-khau"
"DR-S3845","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3845-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3845-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3845
2.Chất liệu: Acrylic
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1350x1350x2200mm
Thông số kỹ thuật:
1.Xông hơi + Vòi hoa sen + Bể sục + ánh sáng + Âm nhạc
2.Bể sục 2 nước và đèn LED cho bồn tắm dưới cùng
3.Bảng điều khiển 3 chạm với đèn, điều chỉnh thời gian & nhiệt độ, FM, Quạt, loa
4.Tay sen, vòi sen, đèn trên.
5.Massage lưng
6.Ổ cắm hơi, thanh treo khăn, kệ, gối
7.Tùy chọn ： WIFI TV, Bluetooth, Ozone, Bong bóng, lò sưởi","phong-xong-hoi-nhap-khau"
"DR-S3850","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3850-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3850-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3850
2.Chất liệu: Acrylic, nhôm, kính…
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1000x1000x2150mm
Thông số kỹ thuật:
1.Xông hơi + Vòi hoa sen + ánh sáng
2.Bảng điều khiển 3 chạm với đèn, điều chỉnh thời gian & nhiệt độ, FM, Quạt, loa
3.Tay sen, sen trần, đèn trên, Massage lưng, massage chân
4.Ổ cắm hơi, thanh treo khăn, kệ, gối
6.Tùy chọn： Bluetooth, Ozone….","phong-xong-hoi-nhap-khau"
"DR-S3851","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3851-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3851-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3851
2.Chất liệu: Acrylic, kính cường lực, nhôm
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1080x1080x2150mm
Thông số kỹ thuật:
1.Xông hơi + Vòi hoa sen + Bể sục + ánh sáng + Âm nhạc
2.Bảng điều khiển 3 chạm với đèn, điều chỉnh thời gian & nhiệt độ, FM, Quạt, loa
3.Tay sen, vòi sen, đèn trên, massage lưng
4.Tùy chọn：Bluetooth, Ozone, ghế thép không gỉ, ghế acrylic, mái LED, lưng LED","phong-xong-hoi-nhap-khau"
"DR-S3856","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3856-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3856-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3856
2.Chất liệu: Acrylic, kính cường lực, nhôm
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1700x1200x2200mm/1800x1300x2200mm/1850x1300x2200mm/1900x1200x2200mm/2000x1300x2200mm
Thông số kỹ thuật:
1.Hơi + SAUNA hồng ngoại + tắm + nhạc
2.Phần hơi bao gồm: bảng điều khiển cảm ứng, đèn mái, vòi hoa sen trên, vòi sen tay, massage chân
3. Bảng điều khiển 3 chạm với điều chỉnh ánh sáng, thời gian, nhiệt độ, Ozone, FM, Quạt, loa
4.Với vòi hoa sen bar, máy trộn, công tắc, bộ phân phối thảo mộc thơm, thanh vắt khăn, kệ, massage chân
5.Phòng xông tia hồng ngoại với tấm tinh thể carbon, bảng điều khiển
6.Bảng điều khiển với điều khiển nhiệt độ, Bluetooth, FM, Ozone
7.Với băng ghế, kính cường lực 6mm, Có đèn xung quanh và ánh sáng trên cùng
8.Tùy chọn gỗ: Gỗ Phần Lan / Hemlock / Gỗ tuyết tùng đỏ / Thông trắng
9.Tùy chọn: Máy lọc không khí, ngăn đựng tách trà","phong-xong-hoi-nhap-khau"
"DR-S3857","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3857-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3857-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3857
2.Chất liệu: Acrylic, kính cường lực, nhôm
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1700x1200x2200mm/1800x1300x2200mm/2000x1300x2280mm
Thông số kỹ thuật:
1.Hơi + SAUNA hồng ngoại + tắm + nhạc
2.Phần hơi bao gồm: bảng điều khiển cảm ứng, đèn mái, vòi hoa sen trên, vòi sen tay, massage chân
3. Bảng điều khiển 3 chạm với điều chỉnh ánh sáng, thời gian, nhiệt độ, Ozone, FM, Quạt, loa
4.Với vòi hoa sen bar, máy trộn, công tắc, bộ phân phối thảo mộc thơm, thanh vắt khăn, kệ, massage chân
5.Phần phòng xông hơi khô có Bếp và đá xông hơi, Có bộ hẹn giờ cát, xô và muôi, nhiệt kế / ẩm kế
6.Với băng ghế, kính cường lực 6mm, Với đèn xung quanh và ánh sáng trên cùng
7.Tùy chọn gỗ: Gỗ Phần Lan / Hemlock / Gỗ tuyết tùng đỏ / Thông trắng
8.Tùy chọn: Máy lọc không khí, ngăn đựng tách trà, Bluetooth, Ozone","phong-xong-hoi-nhap-khau"
"DR-S3858","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3858-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3858-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3858
2.Chất liệu: Acrylic, kính cường lực, nhôm
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1600x1200x2200mm/1700x1200x2200mm/1800x1300x2200mm/2000x1300x2280mm
Thông số kỹ thuật:
1.Hơi + SAUNA hồng ngoại + tắm + nhạc
2.Phần hơi bao gồm: bảng điều khiển cảm ứng, đèn mái, vòi hoa sen trên, vòi sen tay, massage chân
3. Bảng điều khiển 3 chạm với điều chỉnh ánh sáng, thời gian, nhiệt độ, Ozone, FM, Quạt, loa
4.Với vòi hoa sen bar, máy trộn, công tắc, bộ phân phối thảo mộc thơm, thanh vắt khăn, kệ, massage chân
5.Phần phòng xông hơi khô có Bếp và đá xông hơi, Có bộ hẹn giờ cát, xô và muôi, nhiệt kế / ẩm kế
6.Với băng ghế, kính cường lực 6mm, Với đèn xung quanh và ánh sáng trên cùng
7.Tùy chọn gỗ: Gỗ Phần Lan / Hemlock / Gỗ tuyết tùng đỏ / Thông trắng
8.Tùy chọn: Máy lọc không khí, ngăn đựng tách trà, Bluetooth, Ozone","phong-xong-hoi-nhap-khau"
"DR-S3862","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3862-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3862-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3862
2.Chất liệu: Acrylic, kính cường lực, nhôm
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1700x1200x2200mm/1800X1200X2200mm
1800X1300X2200mm/2200X1300X2200mm/2300X1300X2200mm
Thông số kỹ thuật:
1.Hơi + SAUNA hồng ngoại + tắm + nhạc
2.Phần hơi bao gồm: bảng điều khiển cảm ứng, đèn mái, vòi hoa sen trên, vòi sen tay, massage chân
3.Bảng điều khiển 3 chạm với điều chỉnh ánh sáng, thời gian, nhiệt độ, Ozone, FM, Quạt, loa
4.Với vòi hoa sen bar, máy trộn, công tắc, bộ phân phối thảo mộc thơm, thanh vắt khăn, kệ, massage chân
5.Phần phòng xông hơi khô có Bếp và đá xông hơi, Có bộ hẹn giờ cát, xô và muôi, nhiệt kế / ẩm kế
6.Với băng ghế, kính cường lực 6mm, Với đèn xung quanh và ánh sáng trên cùng
7.Tùy chọn gỗ: Gỗ Phần Lan / Hemlock / Gỗ tuyết tùng đỏ / Thông trắng
8.Tùy chọn: Bluetooth, Ozone","phong-xong-hoi-nhap-khau"
"DR-S3867","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3867-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3867-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3867
2.Chất liệu: Acrylic, kính cường lực, nhôm
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước:1800x1100x2150mm
Thông số kỹ thuật:
1.Hơi + SAUNA hồng ngoại + tắm + nhạc
2.Phần hơi bao gồm: bảng điều khiển cảm ứng, đèn mái, vòi hoa sen trên, vòi sen tay, massage chân
3. Bảng điều khiển 3 chạm với điều chỉnh ánh sáng, thời gian, nhiệt độ, Ozone, FM, Quạt, loa
4.Với vòi hoa sen bar, máy trộn, công tắc, bộ phân phối thảo mộc thơm, thanh vắt khăn, kệ, massage chân
5.Phần phòng xông hơi khô có Bếp và đá xông hơi, Có bộ hẹn giờ cát, xô và muôi, nhiệt kế / ẩm kế
6.Với băng ghế, kính cường lực 6mm, Với đèn xung quanh và ánh sáng trên cùng
7.Tùy chọn gỗ: Gỗ Phần Lan / Hemlock / Gỗ tuyết tùng đỏ / Thông trắng
8.Tùy chọn: Máy lọc không khí, ngăn đựng tách trà, Bluetooth, Ozone","phong-xong-hoi-nhap-khau"
"DR-S3870","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3870-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3870-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3870-2.jpg","Chi tiết sản phẩn:

1.Tên sản phẩm: DR-S3870

2.Chất liệu: Acrylic, kính cường lực, nhôm

3.Công nghệ: Châu Âu

4.Bảo hành: Chính hãng

5.Kích thước: 2200X1200X2200mm

Thông số kỹ thuật:

1.Hơi + sauna + tắm + nhạc

2.Phần hơi bao gồm: bảng điều khiển cảm ứng, đèn mái, vòi hoa sen trên, vòi sen tay, massage chân

3.Bảng điều khiển 3 chạm với điều chỉnh ánh sáng, thời gian, nhiệt độ, Ozone, FM, Quạt, loa

4.Với vòi hoa sen bar, máy trộn, công tắc, bộ phân phối thảo mộc thơm, thanh vắt khăn, kệ, massage chân

5.Phần phòng xông hơi khô có Bếp và đá xông hơi, Có bộ hẹn giờ cát, xô và muôi, nhiệt kế / ẩm kế

6.Với băng ghế, kính cường lực 6mm, Với đèn xung quanh và ánh sáng trên cùng

7.Tùy chọn gỗ: Gỗ Phần Lan / Hemlock / Gỗ tuyết tùng đỏ / Thông trắng

8.Tùy chọn: Máy lọc không khí, ngăn đựng tách trà, Bluetooth, Ozone","phong-xong-hoi-nhap-khau"
"DR-S3874","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3874-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3874-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3874
2.Chất liệu: Acrylic, kính cường lực, nhôm
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 2000x1200x2000mm/2500x1200x2000mm
Thông số kỹ thuật:
1. Hơi + SAUNA hồng ngoại + tắm + nhạc
2.Phần hơi bao gồm: bảng điều khiển cảm ứng, đèn mái, vòi hoa sen trên, vòi sen tay, massage chân
3.Bảng điều khiển 3 chạm với điều chỉnh ánh sáng, thời gian, nhiệt độ, Ozone, FM, Quạt, loa
4.Với vòi hoa sen bar, máy trộn, công tắc, bộ phân phối thảo mộc thơm, thanh vắt khăn, kệ, massage chân
5.Phòng xông tia hồng ngoại với tấm tinh thể carbon, bảng điều khiển
6.Bảng điều khiển với điều khiển nhiệt độ, Bluetooth, FM, Ozone
7.Với băng ghế, kính cường lực 6mm, Với đèn xung quanh và ánh sáng hàng đầu
8.Kính an toàn 8mm + Khung SS 304 + Tay cầm và kẹp đồng
9.Tùy chọn gỗ: Gỗ Phần Lan / Hemlock / Gỗ tuyết tùng đỏ / Thông trắng
10.Tùy chọn: Máy lọc không khí, ngăn đựng tách trà, chỗ ngồi","phong-xong-hoi-nhap-khau"
"DR-S3881","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3881-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3881-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3881
2.Chất liệu: Acrylic, kính cường lực, nhôm
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1200x800x2150mm
Thông số kỹ thuật:
1.Xông hơi + Vòi hoa sen + Bể sục + ánh sáng + Âm nhạc
2.Bảng điều khiển 3 chạm với đèn, điều chỉnh thời gian & nhiệt độ, FM, Quạt, loa
3.Tay sen, vòi sen, đèn trên, massage lưng
4.Tùy chọn：Bluetooth, Ozone, ghế thép không gỉ, ghế acrylic, mái LED, lưng LED","phong-xong-hoi-nhap-khau"
"DR-S3882","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3882-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3882-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3882
2.Chất liệu: Acrylic, kính cường lực, nhôm
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 900x900x2150mm
Thông số kỹ thuật:
1.Xông hơi + Vòi hoa sen + Bể sục + ánh sáng + Âm nhạc
2.Bảng điều khiển 3 chạm với đèn, điều chỉnh thời gian & nhiệt độ, FM, Quạt, loa
3.Tay sen, vòi sen, đèn trên, massage lưng
4.Tùy chọn：Bluetooth, Ozone, ghế thép không gỉ, ghế acrylic, mái LED, lưng LED","phong-xong-hoi-nhap-khau"
"DR-S3886","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3886-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3886-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3886
2.Chất liệu: Acrylic
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1510x800x2250mm
Thông số kỹ thuật:
1.Xông hơi + Vòi hoa sen + Bể sục + ánh sáng + Âm nhạc
2.Bể sục và đèn LED cho bồn tắm dưới cùng
3.Bảng điều khiển 3 chạm với đèn, điều chỉnh thời gian & nhiệt độ, FM, Quạt, loa
4.Tay sen, vòi sen, đèn trên.
5.Massage lưng
6.Ổ cắm hơi, thanh treo khăn, kệ, gối
7.Tùy chọn： WIFI TV, Bluetooth, Ozone, Bong bóng, lò sưởi","phong-xong-hoi-nhap-khau"
"DR-S3938","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3938-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S3938-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S3938
2.Chất liệu: Acrylic
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1850x900x2220mm
Thông số kỹ thuật:
1.Xông hơi + Vòi hoa sen + Bể sục + ánh sáng + Âm nhạc
2.Bể sục 2 nước và đèn LED cho bồn tắm dưới cùng
3.Bảng điều khiển 3 chạm với đèn, điều chỉnh thời gian & nhiệt độ, FM, Quạt, loa
4.Tay sen, vòi sen, đèn trên.
5.Massage lưng
6.Ổ cắm hơi, thanh treo khăn, kệ, gối
7.Tùy chọn： WIFI TV, Bluetooth, Ozone, Bong bóng, lò sưởi","phong-xong-hoi-nhap-khau"
"DR-S6330","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S6330-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S6330-1.jpg","Tên sản phẩm: Phòng xông hơi massage DR-S6330
Màu sắc: Trắng
Chất liệu: Acrylic / Ngọc trai
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước:1380x1380x2160mm

Chức năng:

Tắm thông thường như một phòng tắm đứng khép kín có bát trần to và bát phụ
Chức năng xông hơi ướt : Xông hơi bằng hơi nước nóng cùng tinh dầu thảo dược
Bồn tắm massage / đèn mầu
Chức năng massage thân: Massage vùng thắt lưng và massage chân
Đèn ánh sáng nhiều mầu
Có hệ thống bảng điều khiển kỹ thuật số, FM radio, Loa, Kệ đựng đồ, Quạt thông gió, Gương soi, Thanh treo khăn tắm, Hệ thống thu nước ở đáy.

Tùy chọn:

Bluetooth
Massage chân
Ozone / Khủ trùng
Sục khí
Bộ điều nhiệt","phong-xong-hoi-nhap-khau"
"DR-S7003","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7003-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7003-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7003-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7003-3.jpg","Tên sản phẩm: Phòng xông hơi DR-S7003
Màu sắc: Trắng
Chất liệu: Acrylic / Ngọc trai
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước:
Kích thước	Chất liệu
1200 x 1000 x 2190 mm	Acrylic
Ngọc trai
900 x 900 x 2190 mm	Acrylic
Ngọc trai

Chức năng:

Tắm thông thường như một phòng tắm đứng khép kín có bát trần to và bát phụ
Chức năng xông hơi ướt : Xông hơi bằng hơi nước nóng cùng tinh dầu thảo dược
Chức năng massage thân : Massage vùng thắt lưng và massage chân
Có hệ thống FM radio, Loa, Kệ đựng đồ, Gương soi, Thanh treo khăn tắm, Hệ thống thu nước ở đáy.

Tùy chọn:

Bluetooth
Massage chân
Ozone / Khủ trùng","phong-xong-hoi-nhap-khau"
"DR-S7017","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7017-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7017-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7017-2.jpg","Tên sản phẩm: Phòng xông hơi DR-3160
Màu sắc: Trắng
Chất liệu: Acrylic / Ngọc trai
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước:1200x900x2200mm

Chức năng:

Tắm thông thường như một phòng tắm đứng khép kín có bát trần to và bát phụ
Chức năng xông hơi ướt : Xông hơi bằng hơi nước nóng cùng tinh dầu thảo dược
Chức năng massage thân: Massage vùng thắt lưng và massage chân
Đèn ánh sáng nhiều mầu
Có hệ thống bảng điều khiển kỹ thuật số, FM radio, Loa, Kệ đựng đồ, Quạt thông gió, Gương soi, Thanh treo khăn tắm, Hệ thống thu nước ở đáy.

Tùy chọn:

Bluetooth
Massage chân
Ozone / Khủ trùng","phong-xong-hoi-nhap-khau"
"DR-S7018","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7018-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7018-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7018-2.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: DR-S7018
2.Chất liệu: Acrylic, ngọc trai
3.Công nghệ: Châu Âu
4.Bảo hành: Chính hãng
5.Kích thước: 1400 x 870 x 2150 mm/1500 x 870 x 2150 mm/1700 x 900 x 2150 mm
Thông số kỹ thuật:
1.Xông hơi + Vòi hoa sen + Bể sục + ánh sáng + Âm nhạc
2.Bể sục và đèn LED cho bồn tắm dưới cùng
3.Bảng điều khiển 3 chạm với đèn, điều chỉnh thời gian & nhiệt độ, FM, Quạt, loa
4.Tay sen, vòi sen, đèn trên.
5.Massage lưng
6.Ổ cắm hơi, thanh treo khăn, kệ, gối
7.Tùy chọn ： WIFI TV, Bluetooth, Ozone, Bong bóng, lò sưởi","phong-xong-hoi-nhap-khau"
"DR-S7020","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7020-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7020-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7020-2.jpg","Tên sản phẩm: Phòng xông hơi DR-S700
Màu sắc: Trắng
Chất liệu: Acrylic / Ngọc trai
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước:
Kích thước	Chất liệu
1350 x 1350 x 2200 mm	Acrylic
Ngọc trai
1500 x 1500 x 2200 mm	Acrylic
Ngọc trai

Chức năng:

Tắm thông thường như một phòng tắm đứng khép kín có bát trần to và bát phụ
Chức năng xông hơi ướt : Xông hơi bằng hơi nước nóng cùng tinh dầu thảo dược
Bồn tắm massage có đèn mầu
Chức năng massage thân: Massage vùng thắt lưng và massage chân
Đèn ánh sáng nhiều mầu
Có hệ thống bảng điều khiển kỹ thuật số, FM radio, Loa, Kệ đựng đồ, Quạt thông gió, Gương soi, Thanh treo khăn tắm, Hệ thống thu nước ở đáy.

Tùy chọn:

Bluetooth
Massage chân
Ozone / Khủ trùng
Sục khí
TV chống nước
Bộ điều nhiệt","phong-xong-hoi-nhap-khau"
"DR-S7023","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7023-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7023-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-S7023-2.jpg","Tên sản phẩm: Phòng xông hơi DR-7023
Màu sắc: Trắng
Chất liệu: Acrylic / Ngọc trai
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước: 900x900x2110mm

                              1000x1000x2110mm    

Chức năng:

Tắm thông thường như một phòng tắm đứng khép kín có bát trần to và bát phụ
Chức năng xông hơi ướt : Xông hơi bằng hơi nước nóng cùng tinh dầu thảo dược
Chức năng massage thân: Massage vùng thắt lưng và massage chân
Đèn ánh sáng nhiều mầu
Có hệ thống bảng điều khiển kỹ thuật số, FM radio, Loa, Kệ đựng đồ, Quạt thông gió, Gương soi, Thanh treo khăn tắm, Hệ thống thu nước ở đáy.

Tùy chọn:

Bluetooth
Massage chân
Ozone / Khủ trùng 

 ","phong-xong-hoi-nhap-khau"
"DR-T1212G","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-T1212G-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-T1212G-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: Phòng xông hơi khô DR-T1212G (dạng góc)
2.Kích thước: 1200x1200x2100mm
3.Máy SAWO FILAND 6KW/220V/380V
4.Gỗ tùy chọn: Tuyết tùng/HEMLOCK Canada không mắt loại 1
5.Phụ kiện:
-Phụ kiện SUS 304, Tay nắm gỗ
-Kính vách, cửa, mặt trước 10mm
-Đèn LED xung quanh trần phòng khô, tựa lưng ghế.
-Phụ kiện xô gáo gỗ
6.Bảo hành: 36 tháng","phong-xong-hoi-nhap-khau"
"DR-T1212V","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-T1212V-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-T1212V-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: Phòng xông hơi khô DR-T1212V (dạng vuông)
2.Kích thước: 1200x1200x2100mm
3.Máy SAWO FILAND 6KW/220V/380V
4.Gỗ tùy chọn: Tuyết tùng/HEMLOCK Canada không mắt loại 1
5.Phụ kiện:
-Phụ kiện SUS 304, Tay nắm gỗ
-Kính vách, cửa, mặt trước 10mm
-Đèn LED xung quanh trần phòng khô, tựa lưng ghế.
-Phụ kiện xô gáo gỗ
6.Bảo hành: 36 tháng","phong-xong-hoi-nhap-khau"
"DR-T1215G","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-T1215G-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-T1215G-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: Phòng xông hơi khô DR-T1215G (dạng góc)
2.Kích thước: 1200x1500x2100mm
3.Máy SAWO FILAND 6KW/220V/380V
4.Gỗ tùy chọn: Tuyết tùng/HEMLOCK Canada không mắt loại 1
5.Phụ kiện:
-Phụ kiện SUS 304, Tay nắm gỗ
-Kính vách, cửa, mặt trước 10mm
-Đèn LED xung quanh trần phòng khô, tựa lưng ghế.
-Phụ kiện xô gáo gỗ
6.Bảo hành: 36 tháng","phong-xong-hoi-nhap-khau"
"DR-T1215V","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-T1215V-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-T1215V-1.jpg","Chi tiết sản phẩn:
1.Tên sản phẩm: Phòng xông hơi khô DR-T1215V (dạng chữ nhật)
2.Kích thước: 1200x1500x2100mm
3.Máy SAWO FILAND 6KW/220V/380V
4.Gỗ tùy chọn: Tuyết tùng/HEMLOCK Canada không mắt loại 1
5.Phụ kiện:
-Phụ kiện SUS 304, Tay nắm gỗ
-Kính vách, cửa, mặt trước 10mm
-Đèn LED xung quanh trần phòng khô, tựa lưng ghế.
-Phụ kiện xô gáo gỗ
6.Bảo hành: 36 tháng","phong-xong-hoi-nhap-khau"
